courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,othersAsCpd,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
97359,Coaching: Relationship Coaching Workshops Certification,Summary,https://www.reed.co.uk/courses/coaching-relationship-coaching-workshops-certification/97359#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,28,28 students purchased this course,19.0,125.0,no,missing,missing,no,no,missing,missing,missing
186940,Natural Therapies: Sandplay Therapy,Summary,https://www.reed.co.uk/courses/natural-therapies-sandplay-therapy/186940#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,22,22 students purchased this course,29.0,199.0,no,missing,missing,no,no,missing,missing,missing
187732,"Languages: European Languages Bundle (French, German, Spanish)",Summary,https://www.reed.co.uk/courses/languages-european-languages-bundle-french-german-spanish/187732#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,48,48 students purchased this course,29.0,249.0,no,missing,missing,no,no,missing,missing,missing
193127,Makeup: Eyebrow Sculpting,Summary,https://www.reed.co.uk/courses/makeup-eyebrow-sculpting/193127#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,44,44 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
193684,Massage: Become a Self Employed Massage Therapist,Summary,https://www.reed.co.uk/courses/massage-become-a-self-employed-massage-therapist/193684#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,24,24 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
204604,Life Coaching: Master Coach Certification Bundle ,Summary,https://www.reed.co.uk/courses/life-coaching-master-coach-certification-bundle/204604#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,55,55 students purchased this course,29.0,249.0,no,missing,missing,no,no,missing,missing,missing
81796,Selling on eBay: The Beginner's Guide,Summary,https://www.reed.co.uk/courses/selling-on-ebay-the-beginners-guide/81796#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,5,5 students purchased this course,12.0,39.0,no,missing,missing,no,no,missing,missing,missing
81826,Animal Care: Animal Healing & Communication Diploma,Summary,https://www.reed.co.uk/courses/animal-care-animal-healing-communication-diploma/81826#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,108,108 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
82044,Natural Therapies: Aromatherapy & Essential Oils Advanced,Summary,https://www.reed.co.uk/courses/natural-therapies-aromatherapy-essential-oils-advanced/82044#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,27,27 students purchased this course,29.0,199.0,no,missing,missing,no,no,missing,missing,missing
95474,Become a TV Presenter: TV Presenter Training,Summary,https://www.reed.co.uk/courses/become-a-tv-presenter-tv-presenter-training/95474#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,43,43 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
95892,Massage: Hot Stone Massage Treatments,Summary,https://www.reed.co.uk/courses/massage-hot-stone-massage-treatments/95892#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,72,72 students purchased this course,15.0,39.0,no,missing,missing,no,no,missing,missing,missing
95931,Driving:  Pass Your Driving Test - Theory & Practical Prep,Summary,https://www.reed.co.uk/courses/driving-pass-your-driving-test-theory-practical-prep/95931#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,46,46 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
97706,Pain Management: Mindfulness & Cognitive Training,Summary,https://www.reed.co.uk/courses/pain-management-mindfulness-cognitive-training/97706#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,23,23 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
101547,Animal Care: Feline First Aid,Summary,https://www.reed.co.uk/courses/animal-care-feline-first-aid/101547#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,102,102 students purchased this course,15.0,65.0,no,missing,missing,no,no,missing,missing,missing
115502,Hospitality: Cake Making Business,Summary,https://www.reed.co.uk/courses/hospitality-cake-making-business/115502#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,69,69 students purchased this course,19.0,79.0,no,missing,missing,no,no,missing,missing,missing
131480,Palmistry,Summary,https://www.reed.co.uk/courses/palmistry/131480#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,10,10 students purchased this course,12.0,59.0,no,missing,missing,no,no,missing,missing,missing
168043,Counselling Bundle,Summary,https://www.reed.co.uk/courses/counselling-bundle/168043#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,40,40 students purchased this course,29.0,224.0,no,missing,missing,no,no,missing,missing,missing
189139,Anatomy: Human Anatomy Basics,Summary,https://www.reed.co.uk/courses/anatomy-human-anatomy-basics/189139#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,71,71 students purchased this course,12.0,60.0,no,missing,missing,no,no,missing,missing,missing
199152,Hair Styling Techniques for Men & Women,Summary,https://www.reed.co.uk/courses/hair-styling-techniques-for-men-women/199152#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,34,34 students purchased this course,15.0,49.0,no,missing,missing,no,no,missing,missing,missing
69546,Business English and Communication ,Summary,https://www.reed.co.uk/courses/business-english-and-communication/69546#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,317,317 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
75780,BEAT TIREDNESS – 4 KEYS TO UNLOCKING AMAZING ENERGY,Summary,https://www.reed.co.uk/courses/beat-tiredness--4-keys-to-unlocking-amazing-energy/75780#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,9,9 students purchased this course,12.0,199.0,no,missing,missing,no,no,missing,missing,missing
75785,ONLINE TEACHING: TEACH AN ONLINE COURSE,Summary,https://www.reed.co.uk/courses/online-teaching-teach-an-online-course/75785#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,46,46 students purchased this course,12.0,100.0,no,missing,missing,no,no,missing,missing,missing
75809,NON-FICTION ARTICLES: HOW TO WRITE AND SELL THEM,Summary,https://www.reed.co.uk/courses/non-fiction-articles-how-to-write-and-sell-them/75809#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,33,33 students purchased this course,15.0,95.0,no,missing,missing,no,no,missing,missing,missing
81785,Social Care: Special Educational Needs and Disabilities (SEND) Approaches,Summary,https://www.reed.co.uk/courses/social-care-special-educational-needs-and-disabilities-send-approaches/81785#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,9,9 students purchased this course,12.0,29.0,no,missing,missing,no,no,missing,missing,missing
81799,Drone Photography and Videography,Summary,https://www.reed.co.uk/courses/drone-photography-and-videography/81799#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,13,13 students purchased this course,19.0,112.0,no,missing,missing,no,no,missing,missing,missing
81824,WordPress Blogging for Beginners,Summary,https://www.reed.co.uk/courses/wordpress-blogging-for-beginners/81824#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,39,39 students purchased this course,15.0,24.0,no,missing,missing,no,no,missing,missing,missing
81839,Canine Art Therapy: Bond with your Dog,Summary,https://www.reed.co.uk/courses/canine-art-therapy-bond-with-your-dog/81839#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,15,15 students purchased this course,15.0,39.0,no,missing,missing,no,no,missing,missing,missing
81853,Candle Making for Beginners,Summary,https://www.reed.co.uk/courses/candle-making-for-beginners/81853#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,56,56 students purchased this course,12.0,29.0,no,missing,missing,no,no,missing,missing,missing
81864,Personal Development: Master Your Brain - Neuroscience for Personal Development,Summary,https://www.reed.co.uk/courses/personal-development-master-your-brain-neuroscience-for-personal-development/81864#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,49,49 students purchased this course,12.0,29.0,no,missing,missing,no,no,missing,missing,missing
82046,Counselling: Start Your Own Counselling Business,Summary,https://www.reed.co.uk/courses/counselling-start-your-own-counselling-business/82046#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,55,55 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
82294,Energy Healing: Shamanism - A Spiritual Awakening,Summary,https://www.reed.co.uk/courses/energy-healing-shamanism-a-spiritual-awakening/82294#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,12,12 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
82295,Voice Coaching For Confidence,Summary,https://www.reed.co.uk/courses/voice-coaching-for-confidence/82295#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,62,62 students purchased this course,15.0,79.0,no,missing,missing,no,no,missing,missing,missing
82542,Nail Art Technician,Summary,https://www.reed.co.uk/courses/nail-art-technician/82542#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,57,57 students purchased this course,19.0,159.0,no,missing,missing,no,no,missing,missing,missing
93800,Criminal Psychology,Summary,https://www.reed.co.uk/courses/criminal-psychology/93800#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,76,76 students purchased this course,19.0,79.0,no,missing,missing,no,no,missing,missing,missing
95446,Psychology Diploma,Summary,https://www.reed.co.uk/courses/psychology-diploma/95446#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,137,137 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
96469,Personal Development: Self Hypnosis for Personal Development,Summary,https://www.reed.co.uk/courses/personal-development-self-hypnosis-for-personal-development/96469#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,28,28 students purchased this course,12.0,39.0,no,missing,missing,no,no,missing,missing,missing
97363,Better Sleep Techniques,Summary,https://www.reed.co.uk/courses/better-sleep-techniques/97363#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,7,7 students purchased this course,12.0,29.0,no,missing,missing,no,no,missing,missing,missing
97700,CRM: Salesforce Masterclass,Summary,https://www.reed.co.uk/courses/crm-salesforce-masterclass/97700#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,154,154 students purchased this course,29.0,149.0,no,missing,missing,no,no,missing,missing,missing
110606,Natural Therapies: Naturopathy - Health & Well-being,Summary,https://www.reed.co.uk/courses/natural-therapies-naturopathy-health-well-being/110606#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,5,5 students purchased this course,29.0,145.0,no,missing,missing,no,no,missing,missing,missing
115503,Forensic Anthropology,Summary,https://www.reed.co.uk/courses/forensic-anthropology/115503#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,178,178 students purchased this course,19.0,79.0,no,missing,missing,no,no,missing,missing,missing
115508,Customer Service: The Complete Guide,Summary,https://www.reed.co.uk/courses/customer-service-the-complete-guide/115508#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,4,4 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
168042,Alternative Yoga Bundle,Summary,https://www.reed.co.uk/courses/alternative-yoga-bundle/168042#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,10,10 students purchased this course,29.0,194.0,no,missing,missing,no,no,missing,missing,missing
187255,TEFL: Teaching English As A Foreign Language (Equivalent of 120 Training Hours),Summary,https://www.reed.co.uk/courses/tefl-teaching-english-as-a-foreign-language-equivalent-of-120-training-hours/187255#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,35,35 students purchased this course,29.0,129.0,no,missing,missing,no,no,missing,missing,missing
189149,Music Production For Beginners,Summary,https://www.reed.co.uk/courses/music-production-for-beginners/189149#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,31,31 students purchased this course,15.0,39.0,no,missing,missing,no,no,missing,missing,missing
189511,Mental Health: Understand Mental Illness,Summary,https://www.reed.co.uk/courses/mental-health-understand-mental-illness/189511#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,15,15 students purchased this course,15.0,65.0,no,missing,missing,no,no,missing,missing,missing
189514,Counselling: Depression Counselling Diploma,Summary,https://www.reed.co.uk/courses/counselling-depression-counselling-diploma/189514#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,31,31 students purchased this course,29.0,195.0,no,missing,missing,no,no,missing,missing,missing
