courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
102808,Building your Own Computer Course - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/building-your-own-computer-course-cpd-certified/102808#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,193,193 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
260253,Proofreading & Editing Course Level 5 Diploma + Microsoft Word For Beginners,Get 2 Certification in 1 Course. Professional Certificate Endorsed by ABC Awards + CPD Certificate. Tutor Support,https://www.reed.co.uk/courses/proofreading-editing-course-level-5-diploma--microsoft-word-for-beginners/260253#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,129,129 students purchased this course,17.0,300.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Proofreading & Editing (Certificate of Achievement),5.0
267093,Corporate Security Guard - CPD Accredited ,CPD Accredited Corporate Security Guard Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/corporate-security-guard-cpd-accredited/267093#/courses/discount?pageno=2&sortby=MostPopular,One Education,28,28 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
227875,CIPD Level 5 Intermediate Certificate in HR Management | HR,Invest in yourself | Save up to 25% on Level 5 CIPD courses in March,https://www.reed.co.uk/courses/cipd-level-5-intermediate-certificate-in-hr-management--hr/227875#/courses/discount?pageno=2&sortby=MostPopular,ICS Learn,393,393 students enquired about this course,2400.0,2900.0,no,Chartered Institute of Personnel and Development,yes,no,Chartered Institute of Personnel and Development,Level 5 Certificate in Human Resource Management (QCF),5.0
268588,Transport Manager,Transport Manager Level 4 | Endorsed by ABC Awards | CPD Accredited Certificate |80 CPD Points/Credits,https://www.reed.co.uk/courses/transport-manager/268588#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,6,6 students purchased this course,10.0,560.0,yes,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Transport Manger (Endorsed Certificate),4.0
21770,Proofreading & copy editing course (Level 4 Diploma),Unlimited personal tutor support | Endorsed ABC Awards certificate | Fully accredited | Help finding proofreading work,https://www.reed.co.uk/courses/proofreading-copy-editing-course-level-4-diploma/21770#/courses/discount?pageno=2&sortby=MostPopular,College of Media and Publishing,4,"1,568 students enquired about this course",296.7,494.5,yes,ABC Awards,yes,no,ABC Awards,Level 4 Certificate in Proofreading and editing,4.0
238800,Nail Technician Diploma - CPD Certified,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/nail-technician-diploma-cpd-certified/238800#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,193,193 students purchased this course,12.0,175.0,yes,CPD Accreditation Group,no,no,missing,20 CPD points / hours,missing
76531,Holistic Therapist Accredited Course - CPD Certified,Certificate Included | Fast Track to a New Career | Lifetime Access |Discount courses,https://www.reed.co.uk/courses/holistic-therapist-accredited-course-cpd-certified/76531#/courses/discount?pageno=2&sortby=MostPopular,Trendimi,214,214 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
96915,Physiotherapy Course,Summary,https://www.reed.co.uk/courses/physiotherapy-course/96915#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,1026,"1,026 students purchased this course",19.0,299.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
245986,HR - Diploma,HR Management Level 4 Endorsed by ABC Awards I Tutor Support & Assessments included in the course price,https://www.reed.co.uk/courses/hr-diploma/245986#/courses/discount?pageno=3&sortby=MostPopular,Oxford Home Study College,134,134 students purchased this course,10.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma HR Management (Certificate of Achievement),4.0
176031,PRINCE2® Foundation course including Exam with Free Re-Sit,PRINCE2® Foundation course including Exam + Free Re-Sit,https://www.reed.co.uk/courses/prince2-foundation-course-including-exam-with-free-re-sit/176031#/courses/discount?pageno=3&sortby=MostPopular,Study365,1089,"1,089 students enquired about this course",279.0,499.0,no,PEOPLECERT),yes,no,Axelos (accredited by PEOPLECERT),PRINCE2® Foundation,missing
196424,Safeguarding Children Level 3 – Online Training Course – NHS Health & Care - UK Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-children-level-3--online-training-course--nhs-health-care-uk-accredited/196424#/courses/discount?pageno=3&sortby=MostPopular,Mandatory Compliance,280,280 students purchased this course,15.0,24.99,yes,The CPD Certification Service,no,no,missing,3 CPD points / hours,missing
251941,British Sign Language Course Bundle,Summary,https://www.reed.co.uk/courses/british-sign-language-course-bundle/251941#/courses/discount?pageno=3&sortby=MostPopular,Study365,194,194 students purchased this course,19.0,289.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
216730,"Introduction To Coding With HTML, CSS, & Javascript",Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access| New course!,https://www.reed.co.uk/courses/introduction-to-coding-with-html-css-javascript/216730#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,186,186 students purchased this course,12.0,119.0,no,missing,no,no,missing,missing,missing
262857,Housing Officer Training - CPD Accredited,Exam Is Included With The Course Price | Tutor Support | Instant Result | | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/housing-officer-training-cpd-accredited/262857#/courses/discount?pageno=3&sortby=MostPopular,One Education,88,88 students purchased this course,18.0,199.0,yes,CPD Accreditation Group,no,no,missing,12 CPD points / hours,missing
224579,Digital Marketing Diploma,Advanced Digital Marketing Level 4 Diploma from Training Qualifications UK II Online Tutor Support Included ,https://www.reed.co.uk/courses/digital-marketing-diploma/224579#/courses/discount?pageno=3&sortby=MostPopular,Inspire London College Ltd,178,178 students purchased this course,10.0,595.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 4 Diploma Digital Marketing (Endorsed Diploma),4.0
267043,Building Surveying - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/building-surveying-cpd-accredited/267043#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,56,56 students purchased this course,14.0,175.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
267986,CAD Designer Training - CPD Accredited,CPD Accredited Cad Designer Training Course| Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/cad-designer-training-cpd-accredited/267986#/courses/discount?pageno=3&sortby=MostPopular,One Education,32,32 students purchased this course,17.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
230335,Youth Work Training Course - Level 3 CPD Accredited,Summary,https://www.reed.co.uk/courses/youth-work-training-course-level-3-cpd-accredited/230335#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,273,273 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no,missing,70 CPD points / hours,missing
240477,Property Law Level 2 - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/property-law-level-2-cpd-accredited/240477#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,313,313 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
97545,Diploma in Fashion Design Level 5,Fashion Design Level 5 endorsed certificate by ABC Awards with tutor support ,https://www.reed.co.uk/courses/diploma-in-fashion-design-level-5/97545#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,197,197 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Fashion Design (Certificate of Achievement),5.0
162306,CBT - Cognitive Behavioural Therapy Course,Summary,https://www.reed.co.uk/courses/cbt-cognitive-behavioural-therapy-course/162306#/courses/discount?pageno=3&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,274,274 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
250380,First Aid at Work - CPD Accredited,Gain First Aid at Workplace's skills with this CPD Accredited course | Tutor support | Instant result | No hidden fees,https://www.reed.co.uk/courses/first-aid-at-work-cpd-accredited/250380#/courses/discount?pageno=3&sortby=MostPopular,One Education,120,120 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
259203,Payroll Administrator Training - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/payroll-administrator-training-cpd-accredited/259203#/courses/discount?pageno=3&sortby=MostPopular,One Education,183,183 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
214451,Health and Safety,Health and Safety (Level 5) Endorsed by ABC Awards | 90 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/health-and-safety/214451#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,83,83 students purchased this course,10.0,660.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Health and Safety (Certificate of achievement),5.0
236909,Bookkeeping - Book keeping Course,Online Bookkeeping Level 1 Basic course endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/bookkeeping-book-keeping-course/236909#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,310,310 students purchased this course,10.0,180.0,no,ABC Awards,yes,no,ABC Awards,"Level 1 Certificate Bookkeeping, Accounting and Bookkeeping (Certificate of Achievement)",1.0
233796,Anti-Money Laundering (AML) Training Course Level 3,Level 3 Endorsed Diploma by TQUK | 5 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/anti-money-laundering-aml-training-course-level-3/233796#/courses/discount?pageno=3&sortby=MostPopular,One Education,426,426 students purchased this course,14.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 3 Diploma in Anti-Money Laundering (AML) (Endorsed Certificate),3.0
78716,Gel Manicure and Nail Artist - CPD Accredited - (Professional Nail Technician Course) ,Fast Track to a New Career | Certificate Included | Lifetime Access | Discount Courses,https://www.reed.co.uk/courses/gel-manicure-and-nail-artist-cpd-accredited-professional-nail-technician-course/78716#/courses/discount?pageno=3&sortby=MostPopular,Trendimi,532,532 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
244089,Master Herbalist Certificate (Alternative Medicine) - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Deal,https://www.reed.co.uk/courses/master-herbalist-certificate-alternative-medicine-cpd-certified/244089#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,120,120 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
82334,PRINCE2® Foundation & Practitioner, PRINCE2® Foundation & Practitioner + Official Exams|Awarded by PEOPLECERT ,https://www.reed.co.uk/courses/prince2-foundation-practitioner/82334#/courses/discount?pageno=3&sortby=MostPopular,Study365,155,155 students enquired about this course,469.0,749.0,no,PEOPLECERT),yes,no,Axelos (accredited by PEOPLECERT),PRINCE2® Foundation & Practitioner,missing
245034,Mental Health Care Training - MCA & DOLS - CPD Accredited,CPD Accredited Mental Health Care Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/mental-health-care-training-mca-dols-cpd-accredited/245034#/courses/discount?pageno=3&sortby=MostPopular,One Education,168,168 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
245728,International Massage Course - CPD Accredited,International Massage Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/international-massage-course-cpd-accredited/245728#/courses/discount?pageno=3&sortby=MostPopular,One Education,214,214 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,20 CPD points / hours,missing
